gf45bi701,gf45bi7010,gf45bi7011,gf45bi7012,gf45bi7013,gf45bi7014,gf45bi7015,gf45bi7016,gf45bi7017,gf45bi7018,gf45bi7019,gf45bi702,gf45bi703,gf45bi704,gf45bi705,gf45bi706,gf45bi707,gf45bi708,gf45bi709
127,255,-10,1025,119,33,33,350,151,350,151,102,27,10403,322,-55,377,255,-10
127,255,-10,1025,119,33,33,350,151,350,151,102,27,10403,322,-55,377,255,-10
127,255,-10,1025,119,33,33,350,151,350,151,102,27,10403,322,-55,377,255,-10
127,255,-10,1025,119,33,33,350,151,350,151,102,27,10403,322,-55,377,255,-10
127,255,-10,1025,119,33,33,350,151,350,151,102,27,10403,322,-55,377,255,-10
132,262,-4,1057,122,37,31,354,162,354,162,103,27,10477,329,-48,377,262,-4
138,270,-1,1081,125,38,31,355,168,355,168,107,27,10656,339,-46,385,270,-1
138,270,-1,1081,125,38,31,355,168,355,168,107,27,10656,339,-46,385,270,-1
138,270,-1,1081,125,38,31,355,168,355,168,107,27,10656,339,-46,385,270,-1
137,268,-1,1076,125,38,31,356,168,356,168,106,27,10581,336,-46,382,268,-1
138,270,-1,1078,125,38,31,356,168,356,168,106,27,10636,337,-46,383,270,-1
138,270,-1,1078,125,38,31,356,168,356,168,106,27,10636,337,-46,383,270,-1
138,270,-1,1078,125,38,31,356,168,356,168,106,27,10636,337,-46,383,270,-1
125,251,-10,1013,119,32,34,351,146,351,146,100,26,10305,319,-55,374,251,-10
133,263,-4,1056,122,37,31,355,163,355,163,102,27,10490,329,-47,376,263,-4
133,263,-4,1056,122,37,31,355,163,355,163,102,27,10490,329,-47,376,263,-4
138,270,-1,1080,125,38,30,354,168,354,168,106,27,10649,339,-46,385,270,-1
138,270,-1,1080,125,38,30,354,168,354,168,106,27,10649,339,-46,385,270,-1
138,270,-1,1080,125,38,30,354,168,354,168,106,27,10649,339,-46,385,270,-1
138,270,-1,1080,125,38,30,354,168,354,168,106,27,10649,339,-46,385,270,-1
139,271,-1,1081,125,38,31,354,167,354,167,107,27,10670,340,-46,386,271,-1
138,270,-1,1080,125,38,30,354,168,354,168,106,27,10649,339,-46,385,270,-1
126,253,-10,1018,119,32,34,351,148,351,148,100,26,10359,320,-55,375,253,-10
132,262,-5,1053,122,37,31,355,162,355,162,102,27,10484,328,-49,377,262,-5
139,271,-1,1081,125,38,31,354,167,354,167,107,27,10670,340,-46,386,271,-1
126,253,-9,1014,119,32,33,350,148,350,148,100,26,10310,320,-53,373,253,-9
139,270,-1,1080,125,38,30,354,168,354,168,106,27,10648,339,-45,384,270,-1
139,270,-1,1080,125,38,30,354,168,354,168,106,27,10654,339,-46,385,270,-1
139,270,-1,1080,125,38,30,354,168,354,168,106,27,10654,339,-46,385,270,-1
139,270,-1,1080,125,38,30,354,168,354,168,106,27,10654,339,-46,385,270,-1
139,270,-1,1080,125,38,30,354,168,354,168,106,27,10654,339,-46,385,270,-1
134,264,-2,1058,122,38,31,354,165,354,165,102,27,10475,330,-46,376,264,-2
127,254,-9,1016,118,32,33,348,148,348,148,101,26,10371,321,-55,376,254,-9
139,271,-2,1092,128,39,30,361,169,352,169,109,28,10697,340,-49,389,194,-2
127,254,-9,1016,118,32,33,348,148,348,148,101,26,10371,321,-55,376,254,-9
127,254,-9,1016,118,32,33,348,148,348,148,101,26,10371,321,-55,376,254,-9
127,254,-9,1017,118,33,33,348,150,348,150,101,26,10373,321,-55,376,254,-9
127,254,-9,1017,118,33,33,348,150,348,150,101,26,10373,321,-55,376,254,-9
139,271,0,1081,125,38,30,354,168,354,168,106,27,10655,340,-44,384,271,0
139,271,0,1081,125,38,30,354,168,354,168,106,27,10655,340,-44,384,271,0
139,271,0,1081,125,38,30,354,168,354,168,106,27,10655,340,-44,384,271,0
135,264,-2,1062,123,38,31,353,165,353,165,102,27,10479,331,-45,376,264,-2
139,271,-1,1088,126,39,30,356,169,352,169,108,27,10701,341,-47,388,194,-1
139,271,-2,1092,128,39,30,361,169,352,169,109,28,10707,340,-49,389,194,-2
139,271,-2,1092,128,39,30,361,169,352,169,109,28,10707,340,-49,389,194,-2
139,271,-2,1092,128,39,30,361,169,352,169,109,28,10707,340,-49,389,194,-2
136,266,0,1066,123,38,31,355,167,355,167,103,27,10494,332,-44,376,266,0
133,261,-4,1048,121,37,31,351,163,351,163,102,27,10431,328,-48,376,261,-4
133,261,-4,1048,121,37,31,351,163,351,163,102,27,10431,328,-48,376,261,-4
139,271,-2,1092,128,39,30,361,169,352,169,109,28,10707,340,-49,389,194,-2
138,270,-3,1096,128,39,30,362,169,353,169,109,27,10711,340,-50,390,193,-3
138,270,-4,1097,128,39,30,363,169,353,169,109,28,10737,339,-50,389,193,-4
138,270,-4,1097,128,39,30,363,169,353,169,109,28,10737,339,-50,389,193,-4
138,270,-3,1096,128,39,30,362,169,353,169,109,27,10711,340,-50,390,193,-3
138,270,-3,1096,128,39,30,362,169,353,169,109,27,10711,340,-50,390,193,-3
138,270,-3,1096,128,39,30,362,169,353,169,109,27,10711,340,-50,390,193,-3
138,270,-3,1096,128,39,30,362,169,353,169,109,27,10711,340,-50,390,193,-3
138,270,-3,1096,128,39,30,362,169,353,169,109,27,10711,340,-50,390,193,-3
138,270,-3,1096,128,39,30,362,169,353,169,109,27,10711,340,-50,390,193,-3
135,266,-1,1062,123,38,31,353,166,353,166,102,27,10509,333,-44,377,266,-1
139,271,0,1080,125,38,30,354,169,354,169,106,27,10664,340,-44,384,271,0
133,262,-4,1051,121,37,31,351,163,351,163,101,26,10437,328,-47,375,262,-4
139,271,0,1075,125,38,31,354,168,354,168,104,27,10646,338,-44,382,271,0
133,262,-3,1043,120,36,32,352,160,352,160,102,27,10451,329,-47,376,262,-3
139,271,-2,1092,128,39,30,361,169,352,169,108,27,10713,340,-49,389,194,-2
135,265,-2,1061,122,38,31,353,165,353,165,101,26,10483,331,-45,376,265,-2
135,265,-2,1061,122,38,31,353,165,353,165,101,26,10483,331,-45,376,265,-2
135,264,-1,1063,123,38,31,353,166,353,166,102,27,10470,331,-44,375,264,-1
135,264,-1,1063,123,38,31,353,166,353,166,102,27,10470,331,-44,375,264,-1
136,266,-8,1111,131,42,29,380,173,337,173,119,29,10720,339,-58,397,194,-8
134,263,-3,1054,122,38,31,351,164,351,164,101,27,10437,328,-46,374,263,-3
132,262,-4,1059,122,38,31,355,164,355,164,101,27,10447,327,-47,374,262,-4
133,262,-3,1044,120,36,31,352,161,352,161,101,26,10422,329,-46,375,262,-3
140,272,1,1078,125,38,31,354,169,354,169,105,27,10638,340,-43,383,272,1
134,264,-2,1058,122,38,31,354,165,354,165,101,26,10472,330,-46,376,264,-2
134,263,-3,1055,122,38,31,351,165,351,165,101,26,10451,330,-46,376,263,-3
134,264,-2,1058,122,38,31,354,165,354,165,101,26,10472,330,-46,376,264,-2
134,264,-2,1058,122,38,31,354,165,354,165,101,26,10472,330,-46,376,264,-2
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
139,271,1,1076,125,38,31,354,168,354,168,104,27,10645,338,-43,381,271,1
136,265,-1,1064,123,39,30,353,167,353,167,102,27,10480,332,-44,376,265,-1
139,270,1,1075,125,39,30,354,170,354,170,104,27,10576,336,-42,378,270,1
139,270,1,1075,125,39,30,354,170,354,170,104,27,10576,336,-42,378,270,1
139,270,1,1075,125,39,30,354,170,354,170,104,27,10576,336,-42,378,270,1
135,265,-2,1059,122,38,31,354,165,354,165,101,26,10488,331,-45,376,265,-2
139,271,-3,1095,128,39,30,362,169,352,169,108,27,10759,340,-50,390,193,-3
137,267,0,1066,123,39,31,354,168,354,168,102,27,10507,333,-43,376,267,0
135,265,-2,1059,122,38,31,354,165,354,165,101,26,10488,331,-45,376,265,-2
135,265,-2,1059,122,38,31,354,165,354,165,101,26,10488,331,-45,376,265,-2
140,271,-1,1088,126,39,30,356,169,352,169,107,27,10704,340,-47,387,194,-1
139,271,-2,1092,128,39,30,360,169,351,169,108,27,10701,340,-47,387,194,-2
139,271,-2,1092,128,39,30,360,169,351,169,108,27,10701,340,-47,387,194,-2
139,271,-2,1092,128,39,30,360,169,351,169,108,27,10701,340,-47,387,194,-2
139,271,-2,1092,128,39,30,360,169,351,169,108,27,10701,340,-47,387,194,-2
137,267,0,1066,123,39,31,354,168,354,168,102,27,10515,333,-43,376,267,0
133,263,-3,1060,123,38,31,356,165,356,165,101,27,10473,328,-46,374,263,-3
136,267,-7,1114,132,39,31,379,169,352,169,112,28,10754,337,-56,393,191,-7
140,272,1,1079,125,40,30,353,171,353,171,104,27,10671,340,-43,383,272,1
140,272,1,1079,125,40,30,353,171,353,171,104,27,10671,340,-43,383,272,1
140,272,1,1079,125,40,30,353,171,353,171,104,27,10671,340,-43,383,272,1
140,272,1,1079,125,40,30,353,171,353,171,104,27,10671,340,-43,383,272,1
140,272,1,1079,125,40,30,353,171,353,171,104,27,10671,340,-43,383,272,1
137,269,-5,1108,131,39,30,373,169,352,169,110,28,10751,338,-52,390,192,-5
136,268,-7,1112,132,39,31,377,169,353,169,111,28,10761,337,-54,391,192,-7
139,271,-2,1092,128,39,30,359,170,351,170,107,27,10691,341,-47,388,193,-2
139,271,-2,1094,128,39,30,362,170,351,170,108,27,10694,340,-47,387,194,-2
137,267,1,1068,123,39,30,355,169,355,169,102,27,10489,334,-42,376,267,1
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
140,271,2,1078,125,40,30,353,171,353,171,103,27,10594,339,-41,380,271,2
139,271,1,1075,123,39,30,356,170,356,170,102,26,10598,337,-42,379,271,1
139,271,1,1075,123,39,30,356,170,356,170,102,26,10598,337,-42,379,271,1
137,267,1,1064,122,39,30,354,167,354,167,101,27,10481,333,-41,374,267,1
137,267,1,1064,122,39,30,354,167,354,167,101,27,10481,333,-41,374,267,1
137,267,1,1064,122,39,30,354,167,354,167,101,27,10481,333,-41,374,267,1
137,267,1,1064,122,39,30,354,167,354,167,101,27,10481,333,-41,374,267,1
137,267,1,1064,122,39,30,354,167,354,167,101,27,10481,333,-41,374,267,1
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
136,266,0,1062,122,39,30,354,167,354,167,101,26,10476,333,-43,376,266,0
137,267,1,1065,123,39,30,352,169,352,169,101,26,10483,334,-42,376,267,1
137,267,1,1065,123,39,30,352,169,352,169,101,26,10483,334,-42,376,267,1
137,267,1,1065,123,39,30,352,169,352,169,101,26,10483,334,-42,376,267,1
137,267,1,1065,123,39,30,352,169,352,169,101,26,10483,334,-42,376,267,1
137,267,1,1065,123,39,30,352,169,352,169,101,26,10483,334,-42,376,267,1
138,268,1,1067,123,39,30,354,169,354,169,101,26,10529,334,-42,376,268,1
138,268,1,1067,123,39,30,354,169,354,169,101,26,10529,334,-42,376,268,1
140,271,2,1078,125,40,30,353,171,353,171,103,27,10606,339,-41,380,271,2
138,268,1,1067,123,39,30,354,169,354,169,101,26,10529,334,-42,376,268,1
138,268,1,1067,123,39,30,354,169,354,169,101,26,10529,334,-42,376,268,1
138,268,1,1067,123,39,30,354,169,354,169,101,26,10529,334,-42,376,268,1
138,268,1,1067,123,39,30,354,169,354,169,101,26,10529,334,-42,376,268,1
139,271,-1,1091,128,39,30,360,170,350,170,107,27,10684,340,-47,387,193,-1
139,271,-1,1091,128,39,30,360,170,350,170,107,27,10684,340,-47,387,193,-1
139,269,2,1068,123,39,30,353,169,353,169,102,27,10526,335,-41,376,269,2
139,271,-1,1093,128,40,30,360,172,350,172,107,27,10678,340,-47,387,193,-1
139,271,-1,1093,128,40,30,360,172,350,172,107,27,10678,340,-47,387,193,-1
139,271,-1,1093,128,40,30,360,172,350,172,107,27,10678,340,-47,387,193,-1
139,271,-1,1093,128,40,30,360,172,350,172,107,27,10678,340,-47,387,193,-1
139,271,-2,1098,129,39,30,366,170,351,170,108,27,10701,340,-49,389,193,-2
140,272,2,1079,125,39,30,354,170,354,170,102,26,10610,338,-41,379,272,2
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
136,265,0,1054,122,38,31,351,165,351,165,101,26,10440,332,-43,375,265,0
137,266,1,1063,122,39,30,354,167,354,167,100,26,10464,333,-41,374,266,1
139,271,-1,1096,128,40,30,362,172,350,172,107,27,10673,340,-47,387,193,-1
139,271,-1,1096,128,40,30,362,172,350,172,107,27,10673,340,-47,387,193,-1
140,271,-1,1094,128,40,29,360,172,350,172,107,27,10677,340,-46,386,193,-1
141,272,2,1078,125,40,30,352,171,352,171,103,27,10612,340,-41,381,272,2
141,272,2,1078,125,39,30,353,170,353,170,102,26,10588,338,-41,379,272,2
140,271,2,1078,125,39,30,353,170,353,170,102,26,10583,338,-41,379,271,2
140,271,2,1078,125,39,30,353,170,353,170,102,26,10583,338,-41,379,271,2
140,271,2,1078,125,39,30,353,170,353,170,102,26,10583,338,-41,379,271,2
140,271,2,1078,125,39,30,353,170,353,170,102,26,10583,338,-41,379,271,2
139,269,2,1070,123,39,30,355,169,355,169,101,26,10532,336,-41,377,269,2
141,272,3,1077,125,39,30,353,170,353,170,102,26,10577,338,-41,379,272,3
140,271,-1,1094,128,40,29,360,172,350,172,106,27,10673,340,-46,386,193,-1
141,272,3,1080,123,39,30,356,172,356,172,102,27,10581,337,-40,377,272,3
140,271,0,1096,128,40,30,361,172,352,172,106,27,10674,340,-46,386,193,0
140,271,0,1096,128,40,30,361,172,352,172,106,27,10674,340,-46,386,193,0
140,271,0,1096,128,40,30,361,172,352,172,106,27,10674,340,-46,386,193,0
140,271,0,1096,128,40,30,361,172,352,172,106,27,10674,340,-46,386,193,0
140,271,0,1096,128,40,30,361,172,352,172,106,27,10674,340,-46,386,193,0
140,271,0,1096,128,40,30,361,172,352,172,106,27,10674,340,-46,386,193,0
140,271,0,1096,128,40,30,361,172,352,172,106,27,10674,340,-46,386,193,0
141,272,3,1080,123,39,30,356,172,356,172,102,27,10581,337,-40,377,272,3
140,271,2,1081,123,40,29,356,173,356,173,102,26,10564,338,-41,379,271,2
141,272,3,1082,125,39,30,356,172,356,172,102,26,10592,339,-40,379,272,3
141,272,3,1082,125,39,30,356,172,356,172,102,26,10592,339,-40,379,272,3
141,273,2,1086,125,40,30,355,174,355,174,102,26,10654,340,-42,382,273,2
140,271,3,1081,123,40,29,356,173,356,173,102,26,10552,338,-40,378,271,3
140,271,3,1081,123,40,29,356,173,356,173,102,26,10552,338,-40,378,271,3
140,271,3,1081,123,40,29,356,173,356,173,102,26,10552,338,-40,378,271,3
140,271,3,1081,123,40,29,356,173,356,173,102,26,10552,338,-40,378,271,3
136,267,-7,1116,133,39,30,379,169,352,169,111,28,10736,337,-55,392,191,-7
141,272,3,1083,125,40,30,356,173,356,173,102,27,10581,337,-40,377,272,3
141,272,3,1083,125,40,30,356,173,356,173,102,27,10581,337,-40,377,272,3
141,272,3,1083,125,40,30,356,173,356,173,102,27,10581,337,-40,377,272,3
141,272,3,1083,125,40,30,356,173,356,173,102,27,10581,337,-40,377,272,3
141,272,3,1083,125,40,30,356,173,356,173,102,27,10581,337,-40,377,272,3
141,272,3,1083,125,40,30,356,173,356,173,102,27,10581,337,-40,377,272,3
137,269,-4,1106,130,39,30,372,170,351,170,110,28,10702,338,-52,390,192,-4
140,270,2,1073,123,40,30,355,171,355,171,101,26,10547,336,-40,376,270,2
141,272,2,1083,125,40,30,356,173,356,173,102,27,10593,337,-40,377,272,2
139,269,2,1070,123,40,30,355,170,355,170,101,26,10524,335,-41,376,269,2
139,269,2,1070,123,40,30,355,170,355,170,101,26,10524,335,-41,376,269,2
140,271,-1,1099,128,40,30,364,172,352,172,107,27,10663,339,-47,386,194,-1
140,271,-1,1099,128,40,30,364,172,352,172,107,27,10663,339,-47,386,194,-1
140,271,-1,1099,128,40,30,364,172,352,172,107,27,10663,339,-47,386,194,-1
140,271,-1,1099,128,40,30,364,172,352,172,107,27,10663,339,-47,386,194,-1
140,271,-1,1098,128,40,30,361,172,352,172,106,27,10681,340,-46,386,193,-1
140,271,-1,1098,128,40,30,361,172,352,172,106,27,10681,340,-46,386,193,-1
140,271,-1,1098,128,40,30,361,172,352,172,106,27,10681,340,-46,386,193,-1
140,271,-1,1098,128,40,30,361,172,352,172,106,27,10681,340,-46,386,193,-1
140,271,-1,1098,128,40,30,361,172,352,172,106,27,10681,340,-46,386,193,-1
139,270,2,1077,123,40,30,356,172,356,172,101,26,10570,336,-41,377,270,2
139,270,2,1077,123,40,30,356,172,356,172,101,26,10570,336,-41,377,270,2
139,270,2,1077,123,40,30,356,172,356,172,101,26,10570,336,-41,377,270,2
139,270,2,1077,123,40,30,356,172,356,172,101,26,10570,336,-41,377,270,2
139,270,2,1077,123,40,30,356,172,356,172,101,26,10570,336,-41,377,270,2
139,270,2,1077,123,40,30,356,172,356,172,101,26,10570,336,-41,377,270,2
139,270,2,1077,123,40,30,356,172,356,172,101,26,10570,336,-41,377,270,2
139,270,1,1082,125,40,30,356,172,356,172,101,26,10580,336,-41,377,270,1
139,270,1,1082,125,40,30,356,172,356,172,101,26,10580,336,-41,377,270,1
139,270,1,1082,125,40,30,356,172,356,172,101,26,10580,336,-41,377,270,1
139,270,1,1082,125,40,30,356,172,356,172,101,26,10580,336,-41,377,270,1
140,271,3,1081,123,40,29,356,172,356,172,101,26,10564,337,-40,377,271,3
140,271,-1,1098,128,40,30,361,172,352,172,106,27,10681,340,-46,386,193,-1
138,269,-4,1104,130,39,30,371,170,351,170,110,28,10688,339,-51,390,192,-4
138,269,-4,1104,130,39,30,371,170,351,170,110,28,10688,339,-51,390,192,-4
139,269,3,1066,122,40,30,354,170,354,170,101,26,10481,335,-40,375,269,3
140,270,3,1070,123,40,30,355,170,355,170,101,26,10524,336,-40,376,270,3
140,272,0,1095,128,40,29,361,172,350,172,106,27,10659,340,-44,384,193,0
140,272,0,1095,128,40,29,361,172,350,172,106,27,10659,340,-44,384,193,0
140,272,0,1095,128,40,29,361,172,350,172,106,27,10659,340,-44,384,193,0
139,270,2,1076,123,40,30,356,171,356,171,101,26,10561,336,-41,377,270,2
138,269,-4,1103,130,40,30,371,171,351,171,109,28,10677,338,-51,389,192,-4
139,270,2,1076,123,40,30,356,171,356,171,101,26,10561,336,-41,377,270,2
139,270,2,1076,123,40,30,356,171,356,171,101,26,10561,336,-41,377,270,2
140,270,3,1073,123,40,30,354,171,354,171,101,26,10541,337,-40,377,270,3
138,269,-4,1105,130,40,30,371,171,351,171,110,28,10675,338,-52,390,192,-4
138,269,-3,1101,130,40,30,368,172,349,172,109,28,10652,338,-50,388,192,-3
140,271,3,1071,123,40,29,352,171,352,171,101,26,10552,337,-40,377,271,3
140,271,3,1071,123,40,29,352,171,352,171,101,26,10552,337,-40,377,271,3
137,267,-6,1113,132,40,30,376,171,349,171,112,28,10690,337,-53,390,191,-6
140,271,-1,1099,128,40,30,364,172,351,172,107,27,10673,340,-46,386,194,-1
140,270,-1,1101,128,40,29,364,174,351,174,107,27,10651,339,-46,385,193,-1
140,270,-1,1101,128,40,29,364,174,351,174,107,27,10651,339,-46,385,193,-1
140,270,-1,1101,128,40,29,364,174,351,174,107,27,10651,339,-46,385,193,-1
140,270,-1,1101,128,40,29,364,174,351,174,107,27,10651,339,-46,385,193,-1
140,270,-1,1101,128,40,29,364,174,351,174,107,27,10651,339,-46,385,193,-1
140,270,-1,1101,128,40,29,364,174,351,174,107,27,10651,339,-46,385,193,-1
138,269,-3,1104,130,40,30,371,171,350,171,110,28,10662,338,-50,388,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
138,269,-3,1104,130,40,30,371,172,351,172,110,28,10665,339,-50,389,192,-3
141,272,1,1094,126,40,29,359,173,352,173,106,27,10626,340,-44,384,194,1
142,273,3,1087,125,41,29,353,175,353,175,102,26,10604,340,-40,380,273,3
141,272,1,1095,128,40,30,362,173,351,173,106,27,10635,340,-45,385,194,1
141,272,1,1095,128,40,30,362,173,351,173,106,27,10635,340,-45,385,194,1
140,270,0,1101,128,40,29,364,174,351,174,107,27,10634,339,-45,384,193,0
140,271,0,1098,128,40,29,361,174,350,174,106,27,10653,340,-45,385,193,0
140,271,0,1098,128,40,29,361,174,350,174,106,27,10653,340,-45,385,193,0
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
141,272,2,1091,126,40,29,359,173,351,173,106,27,10623,341,-43,384,194,2
140,270,0,1101,128,40,29,364,174,351,174,107,27,10634,339,-45,384,193,0
140,270,0,1101,128,40,29,364,174,351,174,107,27,10634,339,-45,384,193,0
140,270,0,1101,128,40,29,364,174,351,174,107,27,10634,339,-45,384,193,0
140,270,0,1101,128,40,29,364,174,351,174,107,27,10634,339,-45,384,193,0
140,270,0,1101,128,40,29,364,174,351,174,107,27,10634,339,-45,384,193,0
142,272,4,1085,125,41,29,353,176,353,176,102,26,10570,339,-40,379,272,4
141,272,2,1092,126,40,29,359,174,352,174,105,27,10623,341,-43,384,194,2
141,272,2,1092,126,40,29,359,174,352,174,105,27,10623,341,-43,384,194,2
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
