gf85bi701,gf85bi7010,gf85bi7011,gf85bi7012,gf85bi7013,gf85bi7014,gf85bi7015,gf85bi7016,gf85bi7017,gf85bi7018,gf85bi7019,gf85bi702,gf85bi703,gf85bi704,gf85bi705,gf85bi706,gf85bi707,gf85bi708,gf85bi709
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10818,341,-55,396,269,-6
138,271,-5,1075,130,38,34,379,159,330,159,109,27,10827,342,-55,397,270,-5
138,271,-5,1075,130,38,34,379,159,330,159,109,27,10827,342,-55,397,270,-5
138,271,-5,1075,130,38,34,379,159,330,159,109,27,10827,342,-55,397,270,-5
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10818,341,-55,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10818,341,-55,396,269,-6
138,271,-5,1075,130,38,34,379,159,330,159,109,27,10827,342,-55,397,270,-5
138,271,-5,1075,130,38,34,379,159,330,159,109,27,10827,342,-55,397,270,-5
138,271,-5,1075,130,38,34,379,159,330,159,109,27,10827,342,-55,397,270,-5
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10818,341,-55,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10818,341,-55,396,269,-6
138,271,-5,1075,130,38,34,379,159,330,159,109,27,10827,342,-55,397,270,-5
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
140,273,-5,1092,130,40,33,376,166,327,166,110,27,10907,346,-54,400,272,-5
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10815,341,-54,395,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
149,282,3,1124,134,45,31,373,179,323,179,117,28,10982,360,-48,408,200,3
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10815,341,-54,395,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10815,341,-54,395,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
138,270,-6,1076,130,38,34,379,159,330,159,109,27,10826,342,-54,396,269,-6
149,282,3,1124,134,45,31,373,179,323,179,117,28,10982,360,-48,408,200,3
148,281,3,1115,132,43,32,370,175,324,175,115,28,10932,358,-47,405,281,3
148,281,3,1115,132,43,32,370,175,324,175,115,28,10932,358,-47,405,281,3
148,281,3,1115,132,43,32,370,175,324,175,115,28,10932,358,-47,405,281,3
148,282,2,1131,134,45,31,376,179,369,179,117,28,11028,359,-49,408,200,2
148,282,2,1131,134,45,31,376,179,369,179,117,28,11028,359,-49,408,200,2
139,271,-5,1071,128,38,33,374,160,327,160,109,27,10823,343,-54,397,270,-5
139,271,-5,1071,128,38,33,374,160,327,160,109,27,10823,343,-54,397,270,-5
148,282,2,1131,134,45,31,376,179,369,179,117,28,11028,359,-49,408,200,2
138,271,-5,1075,129,38,34,376,160,328,160,109,27,10826,343,-55,398,270,-5
148,281,3,1115,132,43,32,370,175,324,175,115,28,10932,358,-47,405,281,3
148,281,3,1115,132,43,32,370,175,324,175,115,28,10932,358,-47,405,281,3
139,272,-4,1080,129,40,33,376,164,328,164,110,27,10824,344,-54,398,270,-4
139,272,-4,1081,129,40,33,376,164,328,164,109,27,10837,344,-54,398,271,-4
148,281,3,1115,132,43,32,370,175,324,175,115,28,10932,358,-47,405,281,3
139,272,-4,1080,129,40,33,376,164,328,164,110,27,10824,344,-54,398,270,-4
147,280,4,1112,131,43,31,371,175,325,175,113,28,10885,355,-46,401,279,4
151,284,4,1121,134,45,31,376,177,314,177,117,28,11021,360,-48,408,202,4
151,284,4,1121,134,45,31,376,177,314,177,117,28,11021,360,-48,408,202,4
151,284,4,1121,134,45,31,376,177,314,177,117,28,11027,360,-48,408,202,4
151,284,4,1121,134,45,31,376,177,314,177,117,28,11027,360,-48,408,202,4
151,284,4,1121,134,45,31,376,177,314,177,117,28,11027,360,-48,408,202,4
151,284,4,1121,134,45,31,376,177,314,177,117,28,11027,360,-48,408,202,4
139,271,-5,1073,128,38,33,374,160,327,160,109,27,10804,343,-54,397,269,-5
142,275,-2,1096,130,41,32,376,168,327,168,110,27,10866,348,-51,399,274,-2
138,270,-5,1069,128,38,34,374,159,326,159,108,27,10786,340,-54,394,269,-5
148,281,2,1133,135,45,31,377,180,369,180,116,28,10987,358,-49,407,199,2
151,284,4,1124,134,45,31,376,179,315,179,117,28,11027,360,-48,408,202,4
146,279,2,1107,131,43,32,372,174,326,174,112,28,10899,353,-46,399,278,2
146,279,2,1107,131,43,32,372,174,326,174,112,28,10899,353,-46,399,278,2
146,279,2,1107,131,43,32,372,174,326,174,112,28,10899,353,-46,399,278,2
146,279,2,1107,131,43,32,372,174,326,174,112,28,10899,353,-46,399,278,2
146,278,2,1105,131,43,31,371,174,325,174,111,27,10867,352,-46,398,278,2
139,271,-4,1073,128,38,33,373,161,326,161,109,27,10789,343,-53,396,270,-4
139,271,-4,1073,128,38,33,373,161,326,161,109,27,10789,343,-53,396,270,-4
139,271,-4,1073,128,38,33,373,161,326,161,109,27,10789,343,-53,396,270,-4
139,271,-4,1073,128,38,33,373,161,326,161,109,27,10789,343,-53,396,270,-4
139,271,-4,1073,128,38,33,373,161,326,161,109,27,10789,343,-53,396,270,-4
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
146,278,2,1105,131,43,31,371,174,325,174,111,27,10867,352,-46,398,278,2
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
148,281,4,1116,132,43,31,370,177,370,177,114,28,10919,357,-46,403,281,4
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10836,346,-52,398,273,-2
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
146,278,2,1105,131,43,31,371,174,325,174,111,27,10867,352,-46,398,278,2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10836,346,-52,398,273,-2
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10836,346,-52,398,273,-2
138,270,-5,1064,127,38,34,373,159,326,159,108,27,10763,340,-53,393,268,-5
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10836,346,-52,398,273,-2
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10860,346,-52,398,272,-3
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10836,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10858,346,-52,398,273,-3
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10858,346,-52,398,273,-3
139,271,-4,1075,128,38,33,374,162,327,162,108,27,10777,342,-53,395,269,-4
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-3,1086,128,40,33,373,166,326,166,109,27,10858,346,-52,398,273,-3
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
141,274,-2,1088,129,40,33,375,166,327,166,109,27,10833,346,-52,398,273,-2
139,271,-4,1075,128,38,33,374,162,327,162,108,27,10777,342,-53,395,269,-4
139,271,-4,1077,128,40,33,374,164,327,164,108,27,10797,343,-53,396,270,-4
139,271,-4,1077,128,40,33,374,164,327,164,108,27,10797,343,-53,396,270,-4
139,271,-4,1077,128,40,33,374,164,327,164,108,27,10797,343,-53,396,270,-4
139,271,-4,1077,128,40,33,374,164,327,164,108,27,10797,343,-53,396,270,-4
139,271,-4,1066,128,38,34,375,159,327,159,107,27,10763,341,-53,394,269,-4
139,271,-4,1080,129,40,33,377,164,328,164,108,27,10769,341,-53,394,269,-4
139,271,-4,1080,129,40,33,377,164,328,164,108,27,10769,341,-53,394,269,-4
142,275,-1,1086,129,41,32,373,168,324,168,109,27,10824,347,-49,396,274,-1
147,279,4,1110,131,43,31,371,175,325,175,111,27,10868,354,-46,400,279,4
147,279,4,1110,131,43,31,371,175,325,175,111,27,10868,354,-46,400,279,4
139,271,-4,1072,127,38,33,373,162,326,162,107,27,10757,341,-53,394,269,-4
139,271,-4,1072,127,38,33,373,162,326,162,107,27,10757,341,-53,394,269,-4
139,271,-4,1081,129,40,33,377,164,328,164,108,27,10790,341,-53,394,269,-4
139,271,-4,1081,129,40,33,377,164,328,164,108,27,10790,341,-53,394,269,-4
139,271,-4,1081,129,40,33,377,164,328,164,108,27,10790,341,-53,394,269,-4
147,280,4,1110,131,43,31,371,175,325,175,111,27,10862,353,-44,397,279,4
147,280,4,1110,131,43,31,371,175,325,175,111,27,10862,353,-44,397,279,4
146,278,2,1105,131,43,32,372,174,325,174,110,27,10854,350,-47,397,277,2
140,273,-3,1082,128,40,32,374,166,326,166,108,27,10832,344,-52,396,272,-3
140,273,-3,1082,128,40,32,374,166,326,166,108,27,10832,344,-52,396,272,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
140,273,-3,1080,128,40,32,374,166,326,166,108,27,10817,344,-52,396,271,-3
148,280,5,1116,132,44,31,371,178,371,178,112,28,10863,355,-43,398,280,5
149,282,3,1136,135,45,31,377,181,323,181,114,28,10994,358,-47,405,200,3
139,271,-3,1062,126,38,33,371,159,325,159,107,27,10729,340,-52,392,269,-3
147,279,4,1107,131,43,31,372,176,325,176,110,27,10851,351,-44,395,279,4
141,273,-2,1075,127,40,33,372,166,325,166,108,27,10789,343,-51,394,271,-2
141,273,-2,1075,127,40,33,372,166,325,166,108,27,10789,343,-51,394,271,-2
141,273,-2,1075,127,40,33,372,166,325,166,108,27,10789,343,-51,394,271,-2
141,273,-2,1075,127,40,33,372,166,325,166,108,27,10789,343,-51,394,271,-2
141,273,-2,1075,127,40,33,372,166,325,166,108,27,10789,343,-51,394,271,-2
141,273,-2,1075,127,40,33,372,166,325,166,108,27,10789,343,-51,394,271,-2
141,273,-2,1075,127,40,33,372,166,325,166,108,27,10789,343,-51,394,271,-2
138,270,-4,1062,126,38,33,372,159,326,159,106,27,10704,339,-52,391,267,-4
138,270,-4,1062,126,38,33,372,159,326,159,105,26,10707,339,-53,392,268,-4
143,275,0,1084,127,41,32,371,169,323,169,108,27,10796,347,-48,395,274,0
143,276,0,1084,127,41,32,371,169,323,169,108,27,10822,347,-47,394,275,0
149,282,4,1133,135,45,31,374,181,370,181,113,28,10961,358,-45,403,200,4
143,275,0,1084,127,41,32,371,169,323,169,108,27,10796,347,-48,395,274,0
150,283,4,1133,135,46,30,377,181,365,181,114,28,11002,359,-47,406,201,4
141,274,-2,1074,127,40,33,371,166,324,166,108,27,10803,345,-51,396,272,-2
141,274,-1,1069,125,40,32,369,166,323,166,107,27,10768,345,-50,395,272,-1
139,270,-3,1060,126,38,33,371,159,324,159,105,26,10686,340,-51,391,268,-3
141,273,-1,1069,125,40,32,369,166,323,166,107,27,10769,344,-50,394,272,-1
137,269,-4,1059,126,38,33,371,158,325,158,105,26,10683,338,-53,391,267,-4
139,271,-3,1060,126,38,33,371,159,324,159,106,27,10735,340,-52,392,269,-3
140,272,-2,1073,126,40,32,371,165,325,165,107,27,10735,342,-51,393,270,-2
140,272,-2,1073,126,40,32,371,165,325,165,107,27,10735,342,-51,393,270,-2
152,285,6,1124,133,45,31,375,180,316,180,114,28,10982,360,-45,405,202,6
152,285,6,1124,133,45,31,375,180,316,180,114,28,10982,360,-45,405,202,6
141,273,-1,1075,127,40,32,371,166,324,166,107,27,10767,344,-50,394,272,-1
152,285,6,1124,133,45,31,375,180,316,180,114,28,10982,360,-45,405,202,6
139,271,-3,1060,126,38,33,371,159,324,159,106,27,10735,340,-52,392,269,-3
138,270,-4,1059,126,38,33,371,159,324,159,105,26,10688,338,-53,391,267,-4
138,270,-4,1059,126,38,33,371,159,324,159,105,26,10688,338,-53,391,267,-4
138,270,-4,1059,126,38,33,371,159,324,159,105,26,10688,338,-53,391,267,-4
138,270,-4,1059,126,38,33,371,159,324,159,105,26,10688,338,-53,391,267,-4
138,270,-4,1059,126,38,33,371,159,324,159,105,26,10688,338,-53,391,267,-4
142,274,0,1073,127,40,33,371,166,323,166,107,27,10745,344,-49,393,272,0
149,282,5,1119,133,44,31,369,179,324,179,111,27,10888,356,-43,399,281,5
138,270,-3,1059,126,38,33,371,159,324,159,105,26,10684,340,-52,392,268,-3
138,270,-3,1059,126,38,33,371,159,324,159,105,26,10684,340,-52,392,268,-3
140,272,-2,1073,126,40,32,371,165,325,165,107,27,10735,342,-51,393,270,-2
144,276,1,1081,126,41,32,368,170,321,170,107,27,10792,346,-47,393,275,1
138,270,-3,1058,125,38,33,370,159,324,159,105,26,10675,339,-52,391,268,-3
138,270,-3,1058,125,38,33,370,159,324,159,105,26,10675,339,-52,391,268,-3
139,271,-2,1059,126,38,33,370,159,323,159,105,26,10672,341,-51,392,269,-2
152,285,6,1124,133,45,31,375,180,316,180,114,28,10975,360,-45,405,202,6
150,283,6,1122,133,44,31,369,180,324,180,112,27,10904,358,-43,401,283,6
150,283,6,1122,133,44,31,369,180,324,180,112,27,10904,358,-43,401,283,6
150,283,6,1122,133,44,31,369,180,324,180,112,27,10904,358,-43,401,283,6
144,276,1,1081,126,41,32,368,170,321,170,107,27,10792,346,-47,393,275,1
139,271,-2,1059,125,38,33,369,160,323,160,105,26,10667,340,-50,390,269,-2
144,277,3,1080,126,41,32,368,170,320,170,107,27,10753,348,-45,393,275,3
139,271,-2,1058,125,38,33,369,159,323,159,105,26,10661,340,-50,390,269,-2
139,271,-2,1059,125,38,33,368,160,323,160,106,27,10688,341,-51,392,269,-2
139,271,-2,1059,125,38,33,368,160,323,160,106,27,10688,341,-51,392,269,-2
139,271,-2,1059,125,38,33,368,160,323,160,106,27,10688,341,-51,392,269,-2
152,285,6,1122,133,45,30,373,180,316,180,113,27,10982,359,-45,404,202,6
150,284,5,1121,133,45,30,369,181,321,181,112,27,10955,359,-43,402,200,5
143,275,2,1081,126,41,32,368,170,321,170,107,27,10736,346,-46,392,274,2
138,270,-3,1052,125,37,34,369,156,323,156,104,26,10664,339,-52,391,267,-3
138,270,-3,1052,125,37,34,369,156,323,156,104,26,10664,339,-52,391,267,-3
139,271,-2,1061,125,38,33,368,162,323,162,106,27,10708,341,-51,392,269,-2
149,281,7,1115,132,44,31,369,181,325,181,109,27,10830,354,-40,394,281,7
144,276,3,1081,126,41,32,368,170,320,170,106,27,10730,347,-44,391,275,3
145,277,3,1087,128,42,32,370,172,321,172,106,27,10779,347,-45,392,276,3
145,277,3,1087,128,42,32,370,172,321,172,106,27,10779,347,-45,392,276,3
150,283,3,1144,136,46,30,385,183,315,183,114,27,11019,358,-50,408,201,3
151,284,6,1121,133,44,31,369,180,322,180,111,27,10952,358,-43,401,200,6
150,284,6,1125,133,46,30,368,182,324,182,111,27,10953,358,-43,401,200,6
150,284,6,1125,133,46,30,368,182,324,182,111,27,10953,358,-43,401,200,6
150,284,6,1125,133,46,30,368,182,324,182,111,27,10953,358,-43,401,200,6
150,284,6,1125,133,46,30,368,182,324,182,111,27,10953,358,-43,401,200,6
151,284,4,1135,134,46,30,378,183,362,183,113,27,11016,358,-48,406,202,4
152,285,6,1125,133,45,30,373,181,317,181,112,27,10992,360,-45,405,202,6
152,285,6,1125,133,45,30,373,181,317,181,112,27,10992,360,-45,405,202,6
150,284,6,1125,133,46,30,368,182,324,182,111,27,10953,358,-43,401,200,6
150,284,6,1125,133,46,30,368,182,324,182,111,27,10953,358,-43,401,200,6
150,284,6,1125,133,46,30,368,182,324,182,111,27,10953,358,-43,401,200,6
151,284,6,1122,133,46,30,368,182,322,182,110,27,10948,358,-43,401,200,6
151,284,6,1122,133,46,30,368,182,322,182,110,27,10931,358,-43,401,200,6
146,278,5,1098,129,44,31,370,177,322,177,105,26,10776,349,-42,391,277,5
152,285,7,1126,133,46,30,372,183,317,183,112,27,10958,360,-43,403,202,7
141,273,-1,1072,126,40,32,369,168,322,168,105,26,10713,341,-49,390,271,-1
152,285,6,1129,133,46,30,372,184,319,184,112,27,10972,359,-43,402,202,6
152,285,6,1129,133,46,30,372,184,319,184,112,27,10972,359,-43,402,202,6
153,286,6,1123,133,45,30,373,181,315,181,112,27,11004,360,-44,404,203,6
151,284,6,1124,133,46,30,368,184,322,184,110,27,10944,358,-43,401,200,6
147,279,6,1098,129,44,31,370,177,322,177,105,26,10752,349,-41,390,278,6
146,279,5,1094,129,44,31,368,177,320,177,106,27,10777,349,-43,392,277,5
146,279,5,1094,129,44,31,368,177,320,177,106,27,10777,349,-43,392,277,5
146,279,5,1094,129,44,31,368,177,320,177,106,27,10777,349,-43,392,277,5
147,280,6,1101,129,44,31,370,178,322,178,105,26,10797,350,-41,391,279,6
147,279,6,1094,129,44,31,368,177,320,177,105,26,10766,349,-42,391,278,6
152,285,6,1132,135,46,30,376,183,317,183,112,27,10992,359,-45,404,202,6
144,276,3,1086,128,42,32,370,171,321,171,105,26,10746,346,-45,391,275,3
152,286,6,1126,133,46,30,372,184,316,184,111,27,10986,359,-43,402,202,6
152,286,6,1126,133,46,30,372,184,316,184,111,27,10986,359,-43,402,202,6
147,279,5,1096,129,44,31,368,177,320,177,105,26,10763,348,-41,389,278,5
152,286,6,1126,133,46,30,372,184,316,184,111,27,10986,359,-43,402,202,6
148,280,7,1102,130,44,31,367,179,321,179,106,27,10771,351,-40,391,280,7
147,279,5,1095,129,44,31,368,177,320,177,105,26,10795,350,-41,391,278,5
151,284,7,1119,132,46,30,366,183,321,183,109,27,10898,357,-40,397,284,7
153,285,7,1126,133,45,30,374,182,315,182,112,27,10966,360,-43,403,203,7
152,286,6,1128,133,46,30,374,183,315,183,112,27,10994,360,-43,403,203,6
152,286,6,1128,133,46,30,374,183,315,183,112,27,10994,360,-43,403,203,6
148,281,7,1103,130,45,30,367,180,320,180,106,27,10791,351,-40,391,280,7
148,280,6,1102,130,45,31,367,179,320,179,105,26,10789,350,-40,390,279,6
148,280,6,1102,130,45,31,367,179,320,179,105,26,10789,350,-40,390,279,6
148,280,6,1102,130,45,31,367,179,320,179,105,26,10789,350,-40,390,279,6
148,280,6,1102,130,45,31,367,179,320,179,105,26,10789,350,-40,390,279,6
148,280,7,1099,130,44,31,366,178,319,178,105,26,10771,350,-40,390,279,7
152,285,7,1130,133,46,30,371,184,321,184,110,27,10944,358,-42,400,201,7
151,284,4,1139,136,46,31,380,183,318,183,111,27,10982,357,-45,402,201,4
151,284,4,1139,136,46,31,380,183,318,183,111,27,10982,357,-45,402,201,4
151,284,8,1116,132,46,30,366,183,321,183,108,27,10863,357,-40,397,283,8
153,286,7,1124,133,46,30,370,184,316,184,111,27,10981,360,-42,402,202,7
151,284,4,1140,136,46,30,381,183,316,183,112,27,11002,358,-46,404,201,4
149,281,8,1106,130,45,30,369,181,323,181,106,27,10767,352,-39,391,280,8
149,281,8,1106,130,45,30,369,181,323,181,106,27,10767,352,-39,391,280,8
149,281,8,1106,130,45,30,369,181,323,181,106,27,10767,352,-39,391,280,8
149,281,8,1106,130,45,30,369,181,323,181,106,27,10767,352,-39,391,280,8
149,281,8,1107,130,45,30,369,181,323,181,106,27,10765,352,-39,391,280,8
149,281,8,1106,130,45,30,367,182,321,182,106,27,10767,352,-39,391,280,8
149,281,8,1107,130,45,30,369,181,323,181,106,27,10765,352,-39,391,280,8
149,281,8,1107,130,45,30,369,181,323,181,106,27,10765,352,-39,391,280,8
149,281,8,1106,130,45,30,367,182,321,182,106,27,10767,352,-39,391,280,8
149,281,8,1107,130,45,30,369,181,323,181,106,27,10765,352,-39,391,280,8
149,281,8,1107,130,45,30,369,181,323,181,106,27,10765,352,-39,391,280,8
149,281,8,1107,130,45,30,369,181,323,181,106,27,10765,352,-39,391,280,8
149,281,8,1106,130,45,30,367,182,321,182,106,27,10767,352,-39,391,280,8
149,281,8,1107,130,45,30,369,181,323,181,106,27,10765,352,-39,391,280,8
149,281,8,1106,130,45,30,367,182,321,182,106,27,10767,352,-39,391,280,8
149,281,8,1106,130,45,30,367,182,321,182,106,27,10767,352,-39,391,280,8
150,282,8,1106,130,45,30,367,181,322,181,106,27,10783,352,-38,390,281,8
143,275,1,1076,126,41,32,368,170,320,170,104,26,10713,343,-45,388,273,1
143,275,1,1076,126,41,32,368,170,320,170,104,26,10713,343,-45,388,273,1
143,275,1,1076,126,41,32,368,170,320,170,104,26,10713,343,-45,388,273,1
150,282,8,1112,132,45,30,367,182,322,182,106,27,10780,352,-38,390,281,8
150,282,8,1112,132,45,30,367,182,322,182,106,27,10780,352,-38,390,281,8
153,286,8,1123,133,46,30,369,184,318,184,110,27,10979,359,-42,401,203,8
152,285,8,1119,132,46,30,364,185,320,185,108,27,10914,358,-40,398,201,8
151,283,9,1112,132,45,30,367,182,322,182,106,27,10833,354,-38,392,283,9
151,283,9,1112,132,45,30,367,182,322,182,106,27,10833,354,-38,392,283,9
151,283,9,1112,132,45,30,367,182,322,182,106,27,10833,354,-38,392,283,9
153,286,6,1128,133,46,30,374,183,315,183,111,27,11003,360,-43,403,203,6
153,286,6,1128,133,46,30,374,183,315,183,111,27,11003,360,-43,403,203,6
153,286,6,1128,133,46,30,374,183,315,183,111,27,11003,360,-43,403,203,6
152,285,6,1136,135,46,30,376,184,320,184,110,27,10996,358,-44,402,202,6
152,286,7,1131,135,46,30,376,183,316,183,111,27,10982,359,-43,402,202,7
152,285,8,1119,132,46,30,364,185,320,185,108,27,10914,358,-40,398,201,8
152,286,8,1119,132,46,30,364,185,320,185,108,27,10926,358,-40,398,201,8
153,286,7,1127,133,46,30,373,183,315,183,111,27,10988,360,-42,402,203,7
150,283,9,1111,132,45,30,366,182,321,182,106,27,10807,353,-38,391,282,9
153,286,7,1127,133,46,30,373,183,315,183,111,27,10988,360,-42,402,203,7
145,277,4,1089,128,44,31,369,175,319,175,104,26,10734,346,-42,388,276,4
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10622,340,-48,388,270,1
142,273,1,1070,125,41,32,366,169,320,169,103,26,10646,341,-46,387,271,1
142,273,1,1070,125,41,32,366,169,320,169,103,26,10646,341,-46,387,271,1
142,273,1,1070,125,41,32,366,169,320,169,103,26,10646,341,-46,387,271,1
142,273,1,1070,125,41,32,366,169,320,169,103,26,10646,341,-46,387,271,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
141,272,1,1065,125,40,32,365,166,320,166,103,26,10634,340,-48,388,270,1
146,279,6,1094,129,44,31,367,177,319,177,104,26,10741,348,-41,389,277,6
152,286,8,1121,132,46,30,365,185,321,185,108,27,10956,358,-40,398,285,8
152,286,8,1121,132,46,30,365,185,321,185,108,27,10956,358,-40,398,285,8
152,286,8,1121,132,46,30,365,185,321,185,108,27,10956,358,-40,398,285,8
151,284,8,1119,132,46,30,368,185,322,185,107,27,10863,356,-39,395,283,8
