gf45bi501,gf45bi5010,gf45bi5011,gf45bi5012,gf45bi5013,gf45bi5014,gf45bi5015,gf45bi5016,gf45bi5017,gf45bi5018,gf45bi5019,gf45bi502,gf45bi503,gf45bi504,gf45bi505,gf45bi506,gf45bi507,gf45bi508,gf45bi509
130,260,-9,1034,131,38,34,353,148,353,158,107,28,10515,327,-55,382,260,6
130,260,-9,1034,131,38,34,353,148,353,158,107,28,10515,327,-55,382,260,6
130,260,-9,1034,131,38,34,353,148,353,158,107,28,10515,327,-55,382,260,6
117,242,-18,973,122,32,36,344,136,344,136,100,26,10171,308,-66,374,242,-3
125,253,-12,1014,127,37,35,351,148,351,153,103,27,10363,318,-58,376,253,3
125,253,-12,1014,127,37,35,351,148,351,153,103,27,10363,318,-58,376,253,3
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10544,328,-55,383,261,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10544,328,-55,383,261,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10544,328,-55,383,261,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10544,328,-55,383,261,7
131,262,-8,1038,132,38,34,352,149,352,158,108,28,10556,329,-55,384,262,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10544,328,-55,383,261,7
118,244,-17,976,122,32,36,344,137,344,137,101,27,10208,309,-65,374,244,-3
124,252,-12,1012,126,37,35,351,147,351,152,103,27,10339,317,-59,376,252,3
131,262,-8,1038,132,38,34,352,149,352,158,108,28,10556,329,-55,384,262,7
118,244,-16,973,122,32,36,343,136,343,137,101,27,10162,309,-64,373,244,-2
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10544,328,-55,383,261,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10538,328,-55,383,261,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10538,328,-55,383,261,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10538,328,-55,383,261,7
131,261,-8,1037,132,38,34,352,149,352,159,107,27,10538,328,-55,383,261,7
126,254,-10,1016,127,38,34,350,149,350,155,103,27,10346,319,-55,374,254,5
119,244,-16,978,122,33,36,343,138,343,139,101,27,10216,310,-64,374,244,-2
131,261,-9,1047,135,39,34,354,149,349,161,109,28,10574,330,-57,387,185,7
119,244,-16,978,122,33,36,343,138,343,139,101,27,10216,310,-64,374,244,-2
119,244,-16,978,122,33,36,343,138,343,139,101,27,10216,310,-64,374,244,-2
119,245,-16,979,122,34,36,343,139,343,141,102,27,10229,310,-64,374,245,-2
119,245,-16,979,122,34,36,343,139,343,141,102,27,10229,310,-64,374,245,-2
132,262,-8,1038,132,38,34,352,150,352,159,107,27,10551,329,-55,384,262,7
132,262,-8,1038,132,38,34,352,150,352,159,107,27,10551,329,-55,384,262,7
132,262,-8,1038,132,38,34,352,150,352,159,107,27,10551,329,-55,384,262,7
127,255,-9,1019,129,38,34,349,150,349,155,103,27,10368,320,-56,376,255,5
132,262,-9,1045,133,39,34,350,149,350,161,109,28,10575,329,-57,386,185,7
131,262,-9,1047,135,39,34,354,149,349,161,109,28,10585,330,-57,387,185,7
131,262,-9,1047,135,39,34,354,149,349,161,109,28,10585,330,-57,387,185,7
131,262,-9,1047,135,39,34,354,149,349,161,109,28,10585,330,-57,387,185,7
128,257,-8,1022,129,38,34,351,149,351,156,103,27,10358,322,-54,376,257,6
125,252,-11,1008,126,37,34,348,147,348,153,103,27,10306,317,-58,375,252,3
125,252,-11,1008,126,37,34,348,147,348,153,103,27,10306,317,-58,375,252,3
131,262,-9,1047,135,39,34,354,149,349,161,109,28,10585,330,-57,387,185,7
131,261,-10,1052,135,39,34,356,149,351,161,110,28,10610,329,-59,388,184,6
130,261,-11,1053,135,39,34,357,149,351,161,110,28,10627,329,-60,389,184,5
130,261,-11,1053,135,39,34,357,149,351,161,110,28,10627,329,-60,389,184,5
131,261,-10,1052,135,39,34,356,149,351,161,110,28,10610,329,-59,388,184,6
131,261,-10,1052,135,39,34,356,149,351,161,110,28,10610,329,-59,388,184,6
131,261,-10,1052,135,39,34,356,149,351,161,110,28,10610,329,-59,388,184,6
131,261,-10,1052,135,39,34,356,149,351,161,110,28,10610,329,-59,388,184,6
131,261,-10,1052,135,39,34,356,149,351,161,110,28,10610,329,-59,388,184,6
131,261,-10,1052,135,39,34,356,149,351,161,110,28,10610,329,-59,388,184,6
128,256,-9,1019,129,38,34,349,150,349,156,103,27,10381,322,-55,377,256,6
132,262,-8,1039,132,38,34,352,150,352,161,106,27,10555,328,-55,383,262,7
124,252,-11,1011,126,37,34,348,148,348,153,102,27,10303,317,-58,375,252,3
131,261,-7,1033,131,38,34,352,148,352,158,105,27,10508,327,-53,380,261,7
125,253,-11,1002,126,37,35,347,146,347,150,102,27,10318,318,-58,376,253,3
131,261,-9,1047,135,39,34,354,149,349,161,109,28,10574,329,-57,386,185,7
127,255,-9,1018,128,38,34,349,150,349,155,102,27,10352,320,-56,376,255,5
127,255,-9,1018,128,38,34,349,150,349,155,102,27,10352,320,-56,376,255,5
127,255,-9,1020,129,38,34,349,150,349,156,103,27,10350,320,-55,375,255,6
127,255,-9,1020,129,38,34,349,150,349,156,103,27,10350,320,-55,375,255,6
129,258,-15,1068,139,41,33,374,153,337,167,120,30,10622,329,-70,399,186,3
125,253,-10,1013,127,38,34,348,149,348,154,102,27,10302,318,-56,374,253,4
124,252,-11,1017,127,38,34,351,149,351,154,102,27,10312,317,-57,374,252,3
125,253,-10,1004,126,37,35,347,146,347,152,102,27,10301,318,-57,375,253,4
132,262,-7,1038,132,38,34,352,150,352,161,105,27,10525,328,-53,381,262,8
126,254,-10,1016,127,38,34,350,149,350,155,102,27,10344,319,-55,374,254,4
126,254,-10,1014,127,38,34,348,149,348,155,102,27,10325,319,-56,375,254,4
126,254,-10,1016,127,38,34,350,149,350,155,102,27,10344,319,-55,374,254,4
126,254,-10,1016,127,38,34,350,149,350,155,102,27,10344,319,-55,374,254,4
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
132,262,-7,1034,131,38,34,352,148,352,158,105,27,10526,328,-53,381,262,8
128,256,-8,1021,129,39,34,349,151,349,157,103,27,10363,321,-55,376,256,6
131,260,-7,1033,131,39,34,352,150,352,160,104,27,10483,327,-53,380,260,7
131,260,-7,1033,131,39,34,352,150,352,160,104,27,10483,327,-53,380,260,7
131,260,-7,1033,131,39,34,352,150,352,160,104,27,10483,327,-53,380,260,7
127,255,-9,1017,127,38,34,350,149,350,155,102,27,10352,320,-55,375,255,5
131,262,-11,1051,135,39,34,356,149,350,161,109,28,10647,330,-59,389,184,6
129,258,-7,1021,130,39,34,350,149,350,158,103,27,10381,322,-54,376,258,6
127,255,-9,1017,127,38,34,350,149,350,155,102,27,10352,320,-55,375,255,5
127,255,-9,1017,127,38,34,350,149,350,155,102,27,10352,320,-55,375,255,5
132,262,-8,1045,133,39,34,350,149,350,161,108,27,10575,330,-56,386,185,7
132,262,-9,1048,135,39,34,354,149,349,161,109,28,10581,329,-57,386,185,7
132,262,-9,1048,135,39,34,354,149,349,161,109,28,10581,329,-57,386,185,7
132,262,-9,1048,135,39,34,354,149,349,161,109,28,10581,329,-57,386,185,7
132,262,-9,1048,135,39,34,354,149,349,161,109,28,10581,329,-57,386,185,7
129,258,-7,1021,130,39,34,350,149,350,158,103,27,10388,322,-54,376,258,6
125,253,-10,1016,127,38,34,350,149,350,155,101,27,10325,318,-56,374,253,4
128,258,-15,1069,139,39,34,372,149,349,162,112,28,10645,327,-66,393,183,2
132,262,-7,1038,131,39,34,351,151,351,162,105,27,10538,328,-53,381,262,8
132,262,-7,1038,131,39,34,351,151,351,162,105,27,10538,328,-53,381,262,8
132,262,-7,1038,131,39,34,351,151,351,162,105,27,10538,328,-53,381,262,8
132,262,-7,1038,131,39,34,351,151,351,162,105,27,10538,328,-53,381,262,8
132,262,-7,1038,131,39,34,351,151,351,162,105,27,10538,328,-53,381,262,8
129,260,-12,1063,138,39,34,366,149,349,160,111,28,10615,327,-63,390,183,4
129,258,-14,1066,139,39,34,369,149,349,160,112,28,10628,327,-65,392,183,3
132,262,-9,1049,135,39,34,354,149,350,161,108,27,10586,330,-57,387,185,7
132,262,-9,1050,135,39,34,356,149,350,161,109,28,10575,329,-58,387,185,7
129,258,-6,1024,129,39,34,350,150,350,159,103,27,10377,323,-52,375,258,7
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10495,327,-53,380,262,9
131,261,-6,1033,130,39,34,352,151,352,161,103,27,10467,326,-51,377,261,8
131,261,-6,1033,130,39,34,352,151,352,161,103,27,10467,326,-51,377,261,8
129,257,-7,1021,128,39,33,349,151,349,157,102,27,10358,322,-52,374,257,8
129,257,-7,1021,128,39,33,349,151,349,157,102,27,10358,322,-52,374,257,8
129,257,-7,1021,128,39,33,349,151,349,157,102,27,10358,322,-52,374,257,8
129,257,-7,1021,128,39,33,349,151,349,157,102,27,10358,322,-52,374,257,8
129,257,-7,1021,128,39,33,349,151,349,157,102,27,10358,322,-52,374,257,8
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
128,257,-8,1018,128,39,34,349,151,349,157,102,27,10366,322,-54,376,257,6
129,258,-6,1022,129,39,33,348,150,348,159,102,27,10371,323,-52,375,258,7
129,258,-6,1022,129,39,33,348,150,348,159,102,27,10371,323,-52,375,258,7
129,258,-6,1022,129,39,33,348,150,348,159,102,27,10371,323,-52,375,258,7
129,258,-6,1022,129,39,33,348,150,348,159,102,27,10371,323,-52,375,258,7
129,258,-6,1022,129,39,33,348,150,348,159,102,27,10371,323,-52,375,258,7
130,259,-7,1023,129,39,34,349,150,349,159,102,27,10399,323,-52,375,259,8
130,259,-7,1023,129,39,34,349,150,349,159,102,27,10399,323,-52,375,259,8
132,262,-6,1036,131,39,34,351,152,351,161,104,27,10509,328,-53,381,262,9
130,259,-7,1023,129,39,34,349,150,349,159,102,27,10399,323,-52,375,259,8
130,259,-7,1023,129,39,34,349,150,349,159,102,27,10399,323,-52,375,259,8
130,259,-7,1023,129,39,34,349,150,349,159,102,27,10399,323,-52,375,259,8
130,259,-7,1023,129,39,34,349,150,349,159,102,27,10399,323,-52,375,259,8
132,262,-9,1047,135,39,34,355,149,348,161,108,27,10595,329,-57,386,185,7
132,262,-9,1047,135,39,34,355,149,348,161,108,27,10595,329,-57,386,185,7
131,260,-6,1025,129,39,33,349,151,349,159,102,27,10393,324,-51,375,260,9
132,262,-9,1049,135,40,33,355,151,348,163,108,28,10582,329,-56,385,185,7
132,262,-9,1049,135,40,33,355,151,348,163,108,28,10582,329,-56,385,185,7
132,262,-9,1049,135,40,33,355,151,348,163,108,28,10582,329,-56,385,185,7
132,262,-9,1049,135,40,33,355,151,348,163,108,28,10582,329,-56,385,185,7
132,262,-10,1051,136,39,34,359,149,347,161,109,28,10603,329,-58,387,185,7
133,262,-5,1036,131,39,33,350,152,350,161,103,27,10497,327,-51,378,262,9
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
128,256,-7,1010,128,38,34,345,149,345,155,101,27,10314,321,-53,374,256,6
129,257,-7,1019,128,39,34,349,151,349,157,101,26,10323,322,-53,375,257,7
132,262,-9,1051,135,40,33,356,151,348,163,108,27,10580,329,-57,386,184,7
132,262,-9,1051,135,40,33,356,151,348,163,108,27,10580,329,-57,386,184,7
132,262,-8,1050,135,40,33,355,151,348,163,108,27,10560,330,-56,386,185,8
133,263,-5,1036,131,39,33,350,152,350,161,103,27,10491,328,-51,379,263,9
133,262,-5,1035,131,39,33,349,152,349,161,103,27,10477,327,-50,377,262,9
133,262,-5,1035,131,39,33,349,152,349,161,103,27,10470,327,-50,377,262,9
133,262,-5,1035,131,39,33,349,152,349,161,103,27,10470,327,-50,377,262,9
133,262,-5,1035,131,39,33,349,152,349,161,103,27,10470,327,-50,377,262,9
133,262,-5,1035,131,39,33,349,152,349,161,103,27,10470,327,-50,377,262,9
132,260,-5,1026,129,39,34,350,151,350,159,102,27,10399,325,-51,376,260,9
133,262,-5,1034,131,39,33,349,152,349,161,103,27,10475,327,-50,377,262,9
132,262,-8,1050,135,40,33,355,151,348,163,108,28,10545,329,-56,385,185,8
133,262,-5,1036,129,39,33,351,153,351,162,103,27,10470,327,-50,377,262,9
132,262,-7,1051,135,40,34,355,151,349,163,107,27,10535,329,-56,385,185,8
132,262,-7,1051,135,40,34,355,151,349,163,107,27,10535,329,-56,385,185,8
132,262,-7,1051,135,40,34,355,151,349,163,107,27,10535,329,-56,385,185,8
132,262,-7,1051,135,40,34,355,151,349,163,107,27,10535,329,-56,385,185,8
132,262,-7,1051,135,40,34,355,151,349,163,107,27,10535,329,-56,385,185,8
132,262,-7,1051,135,40,34,355,151,349,163,107,27,10535,329,-56,385,185,8
132,262,-7,1051,135,40,34,355,151,349,163,107,27,10535,329,-56,385,185,8
133,262,-5,1036,129,39,33,351,153,351,162,103,27,10470,327,-50,377,262,9
133,262,-5,1037,129,40,33,351,154,351,163,102,27,10455,327,-50,377,262,9
133,263,-5,1038,131,39,33,351,153,351,162,103,27,10481,328,-50,378,263,9
133,263,-5,1038,131,39,33,351,153,351,162,103,27,10481,328,-50,378,263,9
133,263,-5,1042,131,39,33,351,153,351,164,103,27,10513,328,-51,379,263,9
133,262,-5,1037,129,40,33,351,154,351,163,102,27,10443,327,-50,377,262,10
133,262,-5,1037,129,40,33,351,154,351,163,102,27,10443,327,-50,377,262,10
133,262,-5,1037,129,40,33,351,154,351,163,102,27,10443,327,-50,377,262,10
133,262,-5,1037,129,40,33,351,154,351,163,102,27,10443,327,-50,377,262,10
128,258,-14,1075,141,39,34,373,149,349,162,112,28,10614,327,-65,392,182,3
133,262,-5,1039,131,40,33,351,154,351,163,102,27,10470,327,-50,377,262,9
133,262,-5,1039,131,40,33,351,154,351,163,102,27,10470,327,-50,377,262,9
133,262,-5,1039,131,40,33,351,154,351,163,102,27,10470,327,-50,377,262,9
133,262,-5,1039,131,40,33,351,154,351,163,102,27,10470,327,-50,377,262,9
133,262,-5,1039,131,40,33,351,154,351,163,102,27,10470,327,-50,377,262,9
133,262,-5,1039,131,40,33,351,154,351,163,102,27,10470,327,-50,377,262,9
130,260,-12,1064,138,39,34,366,151,348,162,111,28,10598,328,-62,390,184,5
132,261,-5,1030,129,40,33,350,153,350,161,102,27,10423,325,-51,376,261,9
133,262,-5,1039,131,40,33,351,154,351,163,102,27,10468,327,-50,377,262,10
131,259,-6,1028,129,40,33,350,153,350,161,101,26,10391,324,-51,375,259,8
131,259,-6,1028,129,40,33,350,153,350,161,101,26,10391,324,-51,375,259,8
132,262,-9,1053,135,40,34,357,151,349,163,108,27,10555,329,-57,386,184,7
132,262,-9,1053,135,40,34,357,151,349,163,108,27,10555,329,-57,386,184,7
132,262,-9,1053,135,40,34,357,151,349,163,108,27,10555,329,-57,386,184,7
132,262,-9,1053,135,40,34,357,151,349,163,108,27,10555,329,-57,386,184,7
132,262,-8,1053,135,40,33,355,152,349,163,107,27,10548,329,-56,385,185,7
132,262,-8,1053,135,40,33,355,152,349,163,107,27,10548,329,-56,385,185,7
132,262,-8,1053,135,40,33,355,152,349,163,107,27,10548,329,-56,385,185,7
132,262,-8,1053,135,40,33,355,152,349,163,107,27,10548,329,-56,385,185,7
132,262,-8,1053,135,40,33,355,152,349,163,107,27,10548,329,-56,385,185,7
131,261,-6,1034,129,40,33,351,153,351,162,102,27,10447,325,-51,376,261,8
131,261,-6,1034,129,40,33,351,153,351,162,102,27,10447,325,-51,376,261,8
131,261,-6,1034,129,40,33,351,153,351,162,102,27,10447,325,-51,376,261,8
131,261,-6,1034,129,40,33,351,153,351,162,102,27,10447,325,-51,376,261,8
131,261,-6,1034,129,40,33,351,153,351,162,102,27,10447,325,-51,376,261,8
131,261,-6,1034,129,40,33,351,153,351,162,102,27,10447,325,-51,376,261,8
131,261,-6,1034,129,40,33,351,153,351,162,102,27,10447,325,-51,376,261,8
131,261,-6,1038,131,40,33,351,154,351,162,102,27,10450,325,-51,376,261,8
131,261,-6,1038,131,40,33,351,154,351,162,102,27,10450,325,-51,376,261,8
131,261,-6,1038,131,40,33,351,154,351,162,102,27,10450,325,-51,376,261,8
131,261,-6,1038,131,40,33,351,154,351,162,102,27,10450,325,-51,376,261,8
133,262,-5,1037,129,40,33,351,154,351,162,102,27,10450,326,-50,376,262,9
132,262,-8,1053,135,40,33,355,152,349,163,107,27,10548,329,-56,385,185,7
130,260,-11,1062,138,39,34,365,151,348,162,111,28,10585,328,-62,390,183,5
130,260,-11,1062,138,39,34,365,151,348,162,111,28,10585,328,-62,390,183,5
131,259,-5,1024,128,40,33,348,152,348,161,102,27,10362,324,-51,375,259,9
132,260,-5,1028,129,40,33,350,153,350,161,102,27,10392,325,-50,375,260,9
133,262,-7,1050,135,40,33,355,151,347,163,107,27,10520,329,-55,384,185,8
133,262,-7,1050,135,40,33,355,151,347,163,107,27,10520,329,-55,384,185,8
133,262,-7,1050,135,40,33,355,151,347,163,107,27,10520,329,-55,384,185,8
131,261,-6,1033,129,40,33,351,153,351,161,101,26,10447,325,-51,376,261,8
130,260,-11,1062,138,40,34,365,151,348,163,111,28,10573,328,-61,389,183,5
131,261,-6,1033,129,40,33,351,153,351,161,101,26,10447,325,-51,376,261,8
131,261,-6,1033,129,40,33,351,153,351,161,101,26,10447,325,-51,376,261,8
132,261,-5,1029,129,40,33,348,153,348,161,102,27,10431,326,-50,376,261,9
130,259,-11,1063,138,40,34,365,152,348,163,111,28,10572,328,-61,389,183,5
131,260,-10,1061,138,40,33,363,152,347,164,110,28,10552,329,-60,389,183,6
132,261,-5,1028,129,40,33,347,153,347,161,102,27,10438,326,-50,376,261,9
132,261,-5,1028,129,40,33,347,153,347,161,102,27,10438,326,-50,376,261,9
129,258,-13,1071,139,40,33,369,151,346,164,112,28,10563,327,-64,391,183,4
132,262,-8,1053,135,40,33,357,151,348,163,107,27,10540,329,-56,385,185,8
132,261,-8,1054,135,40,33,357,152,348,164,107,27,10541,329,-56,385,184,7
132,261,-8,1054,135,40,33,357,152,348,164,107,27,10541,329,-56,385,184,7
132,261,-8,1054,135,40,33,357,152,348,164,107,27,10541,329,-56,385,184,7
132,261,-8,1054,135,40,33,357,152,348,164,107,27,10541,329,-56,385,184,7
132,261,-8,1054,135,40,33,357,152,348,164,107,27,10541,329,-56,385,184,7
132,261,-8,1054,135,40,33,357,152,348,164,107,27,10541,329,-56,385,184,7
130,259,-11,1064,138,40,33,365,151,347,163,111,28,10543,328,-61,389,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
130,260,-10,1063,138,40,34,365,152,348,164,111,28,10541,328,-60,388,183,6
133,263,-6,1051,133,40,33,352,153,349,164,106,27,10505,329,-54,383,185,9
134,263,-4,1044,131,40,32,349,155,349,165,102,26,10490,328,-51,379,263,9
133,262,-7,1050,134,40,33,354,152,347,164,106,27,10516,329,-55,384,185,9
133,262,-7,1050,134,40,33,354,152,347,164,106,27,10516,329,-55,384,185,9
132,261,-7,1054,135,40,33,357,152,348,164,108,28,10511,329,-56,385,184,8
132,262,-7,1052,135,40,33,355,152,347,164,107,27,10521,329,-55,384,184,8
132,262,-7,1052,135,40,33,355,152,347,164,107,27,10521,329,-55,384,184,8
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10495,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,40,33,352,152,347,164,106,27,10495,329,-54,383,185,9
132,261,-7,1054,135,40,33,357,152,348,164,108,28,10511,329,-56,385,184,8
132,261,-7,1054,135,40,33,357,152,348,164,108,28,10511,329,-56,385,184,8
132,261,-7,1054,135,40,33,357,152,348,164,108,28,10511,329,-56,385,184,8
132,261,-7,1054,135,40,33,357,152,348,164,108,28,10511,329,-56,385,184,8
132,261,-7,1054,135,40,33,357,152,348,164,108,28,10511,329,-56,385,184,8
134,263,-4,1043,131,40,33,349,155,349,166,102,26,10456,328,-50,378,263,10
133,263,-6,1047,133,39,33,352,151,348,163,106,27,10493,329,-54,383,185,9
133,263,-6,1047,133,39,33,352,151,348,163,106,27,10493,329,-54,383,185,9
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
134,263,-4,1045,131,40,32,348,155,348,165,103,27,10464,328,-50,378,263,10
133,263,-6,1049,133,41,33,352,153,348,165,105,27,10512,329,-54,383,185,9
132,261,-7,1056,134,40,32,356,153,348,165,108,28,10517,329,-56,385,184,8
132,261,-7,1056,134,40,32,356,153,348,165,108,28,10517,329,-56,385,184,8
132,261,-7,1056,134,40,32,356,153,348,165,108,28,10517,329,-56,385,184,8
