gf85bi501,gf85bi5010,gf85bi5011,gf85bi5012,gf85bi5013,gf85bi5014,gf85bi5015,gf85bi5016,gf85bi5017,gf85bi5018,gf85bi5019,gf85bi502,gf85bi503,gf85bi504,gf85bi505,gf85bi506,gf85bi507,gf85bi508,gf85bi509
137,266,-6,1116,131,36,30,360,161,345,161,107,26,10601,334,-63,397,191,-6
137,266,-6,1111,130,37,29,357,162,342,162,106,26,10612,333,-61,394,191,-6
137,266,-6,1111,130,37,29,357,162,342,162,106,26,10612,333,-61,394,191,-6
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
137,266,-6,1113,131,37,29,358,162,343,162,106,26,10627,333,-63,396,191,-6
138,267,-4,1107,129,37,29,353,163,343,163,103,26,10602,334,-60,394,191,-4
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
137,266,-6,1114,131,36,30,360,161,343,161,107,26,10590,334,-63,397,191,-6
137,266,-6,1114,131,36,30,360,161,343,161,107,26,10590,334,-63,397,191,-6
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
137,266,-6,1114,131,36,30,360,161,343,161,107,26,10590,334,-63,397,191,-6
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1115,130,37,29,357,163,345,163,105,26,10583,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,267,-4,1107,129,37,29,353,163,343,163,103,26,10602,334,-60,394,191,-4
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1113,130,37,29,357,163,342,163,106,26,10595,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
138,266,-5,1114,130,37,29,358,163,343,163,105,26,10603,333,-61,394,191,-5
